country_full_name,World Port Index Number,Region Name,name,Alternate Port Name,country,World Water Body,Liquified Natural Gas Terminal Depth (m),Harbor Size,Harbor_size_nr,Harbor Type,Harbor Use,y,x,Total_Harbor_size_nr,fraction
Tunisia,45420.0,Tunisia -- 45360,La Goulette, ,TN,Mediterranean Sea; North Atlantic Ocean,0.0,Medium,2,Coastal (Breakwater),Unknown,36.8,10.3,13,0.15384615384615385
Tunisia,45430.0,Tunisia -- 45360,Tunis, ,TN,Mediterranean Sea; North Atlantic Ocean,0.0,Medium,2,Canal or Lake,Unknown,36.8,10.25,13,0.15384615384615385
Tunisia,45410.0,Tunisia -- 45360,Sousse,Susah,TN,Mediterranean Sea; North Atlantic Ocean,0.0,Small,1,Coastal (Breakwater),Unknown,35.833333,10.65,13,0.07692307692307693
Tunisia,45377.0,Tunisia -- 45360,Ashtart Oil Terminal, ,TN,Mediterranean Sea; North Atlantic Ocean,0.0,Small,1,Open Roadstead,Unknown,34.283333,11.383333,13,0.07692307692307693
Tunisia,45444.0,Tunisia -- 45360,Menzel Bourguiba, ,TN,Mediterranean Sea; North Atlantic Ocean,0.0,Small,1,Canal or Lake,Unknown,37.15,9.8,13,0.07692307692307693
Tunisia,45440.0,Tunisia -- 45360,Banzart,Bizerte,TN,Mediterranean Sea; North Atlantic Ocean,0.0,Small,1,Coastal (Breakwater),Unknown,37.283333,9.883333,13,0.07692307692307693
Tunisia,45390.0,Tunisia -- 45360,Mersa Sfax, ,TN,Mediterranean Sea; North Atlantic Ocean,0.0,Small,1,Coastal (Breakwater),Unknown,34.733333,10.766667,13,0.07692307692307693
Tunisia,45435.0,Tunisia -- 45360,Tazerka Oil Terminal, ,TN,Mediterranean Sea; North Atlantic Ocean,0.0,Medium,2,Open Roadstead,Unknown,36.6,11.683333,13,0.15384615384615385
Turkey,44807.0,Italy -- 40345,Aksaz Limani, ,TR,Mediterranean Sea; North Atlantic Ocean,0.0,Small,1,Coastal (Natural),Unknown,36.833333,28.383333,21,0.047619047619047616
Turkey,44820.0,Turkey Asia -- 44360,Antalya,Adalia,TR,Mediterranean Sea; North Atlantic Ocean,0.0,Small,1,Coastal (Breakwater),Unknown,36.833333,30.616667,21,0.047619047619047616
Turkey,44752.0,Turkey Asia -- 44360,Nemrut Limani Bay, ,TR,Aegean Sea; Mediterranean Sea; North Atlantic Ocean,0.0,Medium,2,Coastal (Breakwater),Unknown,38.766667,26.916667,21,0.09523809523809523
Turkey,44750.0,Turkey Asia -- 44360,Izmir,Smyrna,TR,Aegean Sea; Mediterranean Sea; North Atlantic Ocean,0.0,Large,3,Coastal (Natural),Unknown,38.433333,27.133333,21,0.14285714285714285
Turkey,44610.0,Turkey Asia -- 44360,Derince Burnu, ,TR,Sea of Marmara; Mediterranean Sea; North Atlantic Ocean,0.0,Small,1,Coastal (Breakwater),Unknown,40.75,29.816667,21,0.047619047619047616
Turkey,44540.0,Turkey Asia -- 44360,Haydarpasa,Haidar Pasha,TR,Sea of Marmara; Mediterranean Sea; North Atlantic Ocean,0.0,Medium,2,Coastal (Breakwater),Unknown,41.0,29.016667,21,0.09523809523809523
Turkey,43420.0,Turkey Europe -- 43325,Istanbul,Constantinople,TR,Sea of Marmara; Mediterranean Sea; North Atlantic Ocean,0.0,Large,3,Canal or Lake,Unknown,41.016667,28.966667,21,0.14285714285714285
Turkey,44620.0,Turkey Asia -- 44360,Izmit,Ismid,TR,Sea of Marmara; Mediterranean Sea; North Atlantic Ocean,0.0,Small,1,Coastal (Natural),Unknown,40.766667,29.916667,21,0.047619047619047616
Turkey,44690.0,Turkey Asia -- 44360,Canakkale,Chanak; Dardan,TR,Sea of Marmara; Mediterranean Sea; North Atlantic Ocean,0.0,Small,1,Canal or Lake,Unknown,40.15,26.4,21,0.047619047619047616
Turkey,44860.0,Turkey Asia -- 44360,Mersin, ,TR,Mediterranean Sea; North Atlantic Ocean,0.0,Medium,2,Coastal (Breakwater),Unknown,36.8,34.633333,21,0.09523809523809523
Turkey,44603.0,Turkey Asia -- 44360,Yarimca, ,TR,Sea of Marmara; Mediterranean Sea; North Atlantic Ocean,0.0,Small,1,Open Roadstead,Unknown,40.8,29.7,21,0.047619047619047616
Turkey,44450.0,Turkey Asia -- 44360,Samsun, ,TR,Black Sea; North Atlantic Ocean,0.0,Large,3,Coastal (Breakwater),Unknown,41.3,36.35,21,0.14285714285714285
U.S. Virgin Islands,11310.0,St Thomas -- 11305,Charlotte Amalie,St Thomas Harbor,VI,Caribbean Sea; North Atlantic Ocean,0.0,Small,1,Open Roadstead,Unknown,18.35,-64.933333,3,0.3333333333333333
U.S. Virgin Islands,11320.0,St John -- 11315,Cruz Bay, ,VI,North Atlantic Ocean,0.0,Small,1,Coastal (Natural),Unknown,18.333333,-64.8,3,0.3333333333333333
U.S. Virgin Islands,11330.0,St Croix -- 11325,Frederiksted, ,VI,Caribbean Sea; North Atlantic Ocean,0.0,Small,1,Open Roadstead,Unknown,17.716667,-64.883333,3,0.3333333333333333
Ukraine,44010.0,Ukraine -- 43620,Mariupol, ,UA,Sea of Azov; Black Sea; North Atlantic Ocean,0.0,Small,1,Coastal (Breakwater),Unknown,47.083333,37.566667,17,0.058823529411764705
Ukraine,44000.0,Ukraine -- 43620,Berdyansk,Osipenko,UA,Sea of Azov; Black Sea; North Atlantic Ocean,0.0,Small,1,Coastal (Breakwater),Unknown,46.75,36.783333,17,0.058823529411764705
Ukraine,43670.0,Ukraine -- 43620,Mykolayiv, ,UA,Black Sea; North Atlantic Ocean,0.0,Small,1,River (Basins),Unknown,46.95,31.983333,17,0.058823529411764705
Ukraine,43680.0,Ukraine -- 43620,Kherson,Khyerson,UA,Black Sea; North Atlantic Ocean,0.0,Small,1,Open Roadstead,Unknown,46.616667,32.6,17,0.058823529411764705
Ukraine,43650.0,Ukraine -- 43620,Odesa,Odyessa,UA,Black Sea; North Atlantic Ocean,0.0,Large,3,Coastal (Breakwater),Unknown,46.483333,30.733333,17,0.17647058823529413
Ukraine,43677.0,Ukraine -- 43620,Dnipro-Buzkyy, ,UA,Black Sea; North Atlantic Ocean,0.0,Small,1,Coastal (Breakwater),Unknown,46.733333,31.883333,17,0.058823529411764705
Ukraine,43900.0,Ukraine -- 43620,Kerch,Kyerch,UA,Black Sea; North Atlantic Ocean,0.0,Small,1,Open Roadstead,Unknown,45.35,36.483333,17,0.058823529411764705
Ukraine,43850.0,Ukraine -- 43620,Feodosiya,Fyeodosiya; Theodosia,UA,Black Sea; North Atlantic Ocean,0.0,Small,1,Coastal (Breakwater),Unknown,45.016667,35.433333,17,0.058823529411764705
Ukraine,43645.0,Ukraine -- 43620,Illichivsk,Sukhoy,UA,Black Sea; North Atlantic Ocean,0.0,Large,3,Coastal (Breakwater),Unknown,46.3,30.65,17,0.17647058823529413
Ukraine,43655.0,Ukraine -- 43620,Yuzhnyy, ,UA,Black Sea; North Atlantic Ocean,0.0,Small,1,River (Basins),Unknown,46.6,31.016667,17,0.058823529411764705
Ukraine,43760.0,Ukraine -- 43620,Sevastopol,Syevastopol,UA,Black Sea; North Atlantic Ocean,0.0,Large,3,Coastal (Natural),Unknown,44.616667,33.533333,17,0.17647058823529413
United Arab Emirates,48272.0,United Arab Emirates -- 48260,Sharjah Offshore Terminal,Hamriyah Oil Terminal,AE,Persian Gulf; Indian Ocean,0.0,Small,1,Open Roadstead,Unknown,25.583333,55.4,20,0.05
United Arab Emirates,48276.0,United Arab Emirates -- 48260,Mina Jabal Ali,Mina Jebel Ali,AE,Persian Gulf; Indian Ocean,0.0,Large,3,Coastal (Breakwater),Unknown,25.016667,55.05,20,0.15
United Arab Emirates,48275.0,United Arab Emirates -- 48260,Dubayy,Dubai; Mina Rashid,AE,Persian Gulf; Indian Ocean,0.0,Small,1,Coastal (Breakwater),Unknown,25.266667,55.3,20,0.05
United Arab Emirates,48268.0,United Arab Emirates -- 48260,Mubarraz Oil Terminal, ,AE,Persian Gulf; Indian Ocean,0.0,Small,1,Open Roadstead,Unknown,24.433333,53.516667,20,0.05
United Arab Emirates,48278.0,United Arab Emirates -- 48260,Abu Zaby,Abu Dhabi; Mina Zayed,AE,Persian Gulf; Indian Ocean,0.0,Medium,2,Coastal (Breakwater),Unknown,24.5,54.333333,20,0.1
United Arab Emirates,48282.0,United Arab Emirates -- 48260,Jabal Az Zannah/ruways,Jabal Dhanna/ruways,AE,Persian Gulf; Indian Ocean,0.0,Medium,2,Coastal (Breakwater),Unknown,24.2,52.7,20,0.1
United Arab Emirates,48274.0,United Arab Emirates -- 48260,Al Hamriyah Lpg Terminal, ,AE,Persian Gulf; Indian Ocean,0.0,Small,1,Coastal (Breakwater),Unknown,25.466667,55.483333,20,0.05
United Arab Emirates,48271.0,United Arab Emirates -- 48260,Ash Shariqah,Mina Khalid; Sharjah,AE,Persian Gulf; Indian Ocean,0.0,Small,1,Coastal (Breakwater),Unknown,25.416667,55.366667,20,0.05
United Arab Emirates,48263.0,United Arab Emirates -- 48260,Khawr Fakkan,Khor Fakkan,AE,Gulf of Oman; Indian Ocean,0.0,Medium,2,Coastal (Natural),Unknown,25.36277778,56.36888889,20,0.1
United Arab Emirates,48269.0,United Arab Emirates -- 48260,Al Jazeera Port,Al Jazirah Port,AE,Persian Gulf; Indian Ocean,0.0,Small,1,Coastal (Natural),Unknown,25.716667,55.783333,20,0.05
United Arab Emirates,48273.0,United Arab Emirates -- 48260,Umm Al Qaywayn,Ahmed Bin Rashid; Umm Al Quwain,AE,Persian Gulf; Indian Ocean,0.0,Small,1,Coastal (Natural),Unknown,25.583333,55.583333,20,0.05
United Arab Emirates,48267.0,United Arab Emirates -- 48260,Zirkuh Oil Field,Az Zarqa Petroleum Port,AE,Persian Gulf; Indian Ocean,0.0,Small,1,Open Roadstead,Unknown,24.866667,53.05,20,0.05
United Arab Emirates,48262.0,United Arab Emirates -- 48260,Al Fujayrah,Fujayrah Harbor,AE,Gulf of Oman; Indian Ocean,0.0,Small,1,Coastal (Breakwater),Cargo,25.17305556,56.36916667,20,0.05
United Arab Emirates,48266.0,United Arab Emirates -- 48260,Zirkuh,Zirkuh Petroleum Port; Zirk,AE,Persian Gulf; Indian Ocean,0.0,Medium,2,Open Roadstead,Unknown,25.016667,53.0,20,0.1
United Kingdom,31640.0,England East Coast -- 31330,Grimsby, ,GB,North Sea; North Atlantic Ocean,0.0,Medium,2,River (Tide Gates),Unknown,53.583333,-0.066667,136,0.014705882352941176
United Kingdom,31610.0,England East Coast -- 31330,King's Lynn, ,GB,North Sea; North Atlantic Ocean,0.0,Small,1,River (Tide Gates),Unknown,52.75,0.4,136,0.007352941176470588
United Kingdom,33530.0,Scotland West Coast -- 32790,Ardrossan, ,GB,North Atlantic Ocean,0.0,Small,1,Coastal (Breakwater),Unknown,55.65,-4.816667,136,0.007352941176470588
United Kingdom,31375.0,England East Coast -- 31330,Isle Of Grain, ,GB,North Sea; North Atlantic Ocean,0.0,Small,1,Coastal (Natural),Unknown,51.433333,0.7,136,0.007352941176470588
United Kingdom,31945.0,Scotland East Coast -- 31870,Braefoot Bay Terminal, ,GB,North Sea; North Atlantic Ocean,0.0,Small,1,Open Roadstead,Unknown,56.033333,-3.316667,136,0.007352941176470588
United Kingdom,35150.0,England SW Coast -- 35030,Bideford, ,GB,Bristol Channel; North Atlantic Ocean,0.0,Small,1,River (Natural),Unknown,51.033333,-4.2,136,0.007352941176470588
United Kingdom,34700.0,England West Coast -- 34580,Manchester, ,GB,Irish Sea; North Atlantic Ocean,0.0,Large,3,River (Tide Gates),Unknown,53.483333,-2.266667,136,0.022058823529411766
United Kingdom,34660.0,England West Coast -- 34580,Fleetwood, ,GB,Irish Sea; North Atlantic Ocean,0.0,Small,1,River (Tide Gates),Unknown,53.916667,-3.016667,136,0.007352941176470588
United Kingdom,31600.0,England East Coast -- 31330,Wisbech, ,GB,North Sea; North Atlantic Ocean,0.0,Small,1,Canal or Lake,Unknown,52.666667,0.15,136,0.007352941176470588
United Kingdom,35210.0,England SW Coast -- 35030,St. Mary's (Scilly Isl.), ,GB,Celtic Sea; North Atlantic Ocean,0.0,Small,1,Coastal (Breakwater),Unknown,49.916667,-6.316667,136,0.007352941176470588
United Kingdom,32220.0,Scotland East Coast -- 31870,Aberdeen, ,GB,North Sea; North Atlantic Ocean,0.0,Medium,2,River (Basins),Unknown,57.15,-2.083333,136,0.014705882352941176
United Kingdom,32010.0,Scotland East Coast -- 31870,Grangemouth, ,GB,North Sea; North Atlantic Ocean,0.0,Small,1,River (Tide Gates),Unknown,56.016667,-3.716667,136,0.007352941176470588
United Kingdom,31930.0,Scotland East Coast -- 31870,Leith,Edinburg,GB,North Sea; North Atlantic Ocean,0.0,Medium,2,River (Tide Gates),Unknown,55.983333,-3.183333,136,0.014705882352941176
United Kingdom,31550.0,England East Coast -- 31330,Ipswich, ,GB,North Sea; North Atlantic Ocean,0.0,Small,1,River (Tide Gates),Unknown,52.05,1.166667,136,0.007352941176470588
United Kingdom,35340.0,England South Coast -- 35220,Fowey Harbour, ,GB,English Channel; North Atlantic Ocean,0.0,Small,1,River (Natural),Unknown,50.333333,-4.633333,136,0.007352941176470588
United Kingdom,35070.0,England SW Coast -- 35030,Bristol, ,GB,Bristol Channel; North Atlantic Ocean,0.0,Medium,2,River (Tide Gates),Unknown,51.466667,-2.633333,136,0.014705882352941176
United Kingdom,34690.0,England West Coast -- 34580,Liverpool, ,GB,Irish Sea; North Atlantic Ocean,0.0,Large,3,River (Tide Gates),Unknown,53.416667,-3.0,136,0.022058823529411766
United Kingdom,34630.0,England West Coast -- 34580,Barrow In Furness, ,GB,Irish Sea; North Atlantic Ocean,0.0,Medium,2,Coastal (Tide Gates),Unknown,54.116667,-3.233333,136,0.014705882352941176
United Kingdom,33490.0,Scotland West Coast -- 32790,Glasgow, ,GB,North Atlantic Ocean,0.0,Medium,2,River (Tide Gates),Unknown,55.866667,-4.283333,136,0.014705882352941176
United Kingdom,31972.0,Scotland East Coast -- 31870,Hound Point Terminal, ,GB,North Sea; North Atlantic Ocean,0.0,Small,1,Open Roadstead,Unknown,56.0,-3.366667,136,0.007352941176470588
United Kingdom,32330.0,Scotland East Coast -- 31870,Inverness, ,GB,North Sea; North Atlantic Ocean,0.0,Small,1,River (Natural),Unknown,57.483333,-4.233333,136,0.007352941176470588
United Kingdom,32070.0,Scotland East Coast -- 31870,Methil, ,GB,North Sea; North Atlantic Ocean,0.0,Small,1,Coastal (Tide Gates),Unknown,56.183333,-3.0,136,0.007352941176470588
United Kingdom,32350.0,Scotland East Coast -- 31870,Invergordon, ,GB,North Sea; North Atlantic Ocean,0.0,Small,1,Open Roadstead,Unknown,57.683333,-4.166667,136,0.007352941176470588
United Kingdom,33190.0,Scotland West Coast -- 32790,Corpach, ,GB,North Atlantic Ocean,0.0,Small,1,Coastal (Natural),Unknown,56.85,-5.116667,136,0.007352941176470588
United Kingdom,35590.0,England South Coast -- 35220,Fawley Marine Terminal, ,GB,English Channel; North Atlantic Ocean,0.0,Small,1,River (Natural),Unknown,50.816667,-1.333333,136,0.007352941176470588
United Kingdom,33390.0,Scotland West Coast -- 32790,Greenock, ,GB,North Atlantic Ocean,0.0,Medium,2,Coastal (Natural),Unknown,55.95,-4.75,136,0.014705882352941176
United Kingdom,33405.0,Scotland West Coast -- 32790,Finnart Oil Terminal, ,GB,North Atlantic Ocean,0.0,Small,1,River (Natural),Unknown,56.116667,-4.833333,136,0.007352941176470588
United Kingdom,33985.0,Ireland -- 33840,Lancaster, ,GB,Irish Sea; North Atlantic Ocean,0.0,Small,1,River (Basins),Unknown,54.05,-2.783333,136,0.007352941176470588
United Kingdom,35700.0,England South Coast -- 35220,Folkestone Harbour, ,GB,English Channel; North Atlantic Ocean,0.0,Small,1,Coastal (Breakwater),Unknown,51.083333,1.2,136,0.007352941176470588
United Kingdom,34950.0,Wales -- 34710,Swansea, ,GB,Bristol Channel; North Atlantic Ocean,0.0,Small,1,River (Tide Gates),Unknown,51.616667,-3.95,136,0.007352941176470588
United Kingdom,35715.0,England South Coast -- 35220,Ramsgate, ,GB,English Channel; North Atlantic Ocean,0.0,Small,1,Coastal (Breakwater),Unknown,51.333333,1.416667,136,0.007352941176470588
United Kingdom,31980.0,Scotland East Coast -- 31870,Rosyth, ,GB,North Sea; North Atlantic Ocean,0.0,Small,1,River (Tide Gates),Unknown,56.016667,-3.433333,136,0.007352941176470588
United Kingdom,32230.0,Scotland East Coast -- 31870,Peterhead,Peterhead Bay Harbor,GB,North Sea; North Atlantic Ocean,0.0,Medium,2,Coastal (Breakwater),Unknown,57.5,-1.783333,136,0.014705882352941176
United Kingdom,34590.0,England West Coast -- 34580,Silloth, ,GB,Irish Sea; North Atlantic Ocean,0.0,Small,1,Coastal (Tide Gates),Unknown,54.866667,-3.4,136,0.007352941176470588
United Kingdom,35250.0,England South Coast -- 35220,Penzance, ,GB,English Channel; North Atlantic Ocean,0.0,Small,1,Coastal (Tide Gates),Unknown,50.116667,-5.533333,136,0.007352941176470588
United Kingdom,31360.0,England East Coast -- 31330,Whitstable, ,GB,North Sea; North Atlantic Ocean,0.0,Small,1,River (Natural),Unknown,51.366667,1.033333,136,0.007352941176470588
United Kingdom,31700.0,England East Coast -- 31330,Whitby, ,GB,North Sea; North Atlantic Ocean,0.0,Small,1,Coastal (Breakwater),Unknown,54.483333,-0.616667,136,0.007352941176470588
United Kingdom,35040.0,England SW Coast -- 35030,Sharpness, ,GB,Bristol Channel; North Atlantic Ocean,0.0,Small,1,Canal or Lake,Unknown,51.716667,-2.483333,136,0.007352941176470588
United Kingdom,32240.0,Scotland East Coast -- 31870,Fraserburgh Harbor, ,GB,North Sea; North Atlantic Ocean,0.0,Small,1,Coastal (Breakwater),Unknown,57.683333,-2.0,136,0.007352941176470588
United Kingdom,32170.0,Scotland East Coast -- 31870,Dundee, ,GB,North Sea; North Atlantic Ocean,0.0,Large,3,River (Basins),Unknown,56.466667,-2.95,136,0.022058823529411766
United Kingdom,31820.0,England East Coast -- 31330,Blyth, ,GB,North Sea; North Atlantic Ocean,0.0,Medium,2,River (Natural),Unknown,55.116667,-1.5,136,0.014705882352941176
United Kingdom,31580.0,England East Coast -- 31330,Great Yarmouth, ,GB,North Sea; North Atlantic Ocean,0.0,Small,1,River (Natural),Unknown,52.616667,1.733333,136,0.007352941176470588
United Kingdom,31570.0,England East Coast -- 31330,Lowestoft, ,GB,North Sea; North Atlantic Ocean,0.0,Small,1,Coastal (Breakwater),Unknown,52.483333,1.75,136,0.007352941176470588
United Kingdom,31530.0,England East Coast -- 31330,Harwich, ,GB,North Sea; North Atlantic Ocean,0.0,Small,1,River (Natural),Unknown,51.95,1.283333,136,0.007352941176470588
United Kingdom,31420.0,England East Coast -- 31330,Gravesend, ,GB,North Sea; North Atlantic Ocean,0.0,Small,1,River (Natural),Unknown,51.45,0.366667,136,0.007352941176470588
United Kingdom,35710.0,England South Coast -- 35220,Dover Harbor, ,GB,English Channel; North Atlantic Ocean,0.0,Small,1,Coastal (Breakwater),Unknown,51.116667,1.333333,136,0.007352941176470588
United Kingdom,35550.0,England South Coast -- 35220,Cowes Harbour, ,GB,English Channel; North Atlantic Ocean,0.0,Small,1,River (Natural),Unknown,50.766667,-1.3,136,0.007352941176470588
United Kingdom,35390.0,England South Coast -- 35220,Dartmouth Harbour, ,GB,English Channel; North Atlantic Ocean,0.0,Small,1,River (Natural),Unknown,50.35,-3.616667,136,0.007352941176470588
United Kingdom,35060.0,England SW Coast -- 35030,Avonmouth, ,GB,Bristol Channel; North Atlantic Ocean,0.0,Small,1,River (Tide Gates),Unknown,51.5,-2.716667,136,0.007352941176470588
United Kingdom,35010.0,Wales -- 34710,Cardiff, ,GB,Bristol Channel; North Atlantic Ocean,0.0,Medium,2,Coastal (Tide Gates),Unknown,51.45,-3.166667,136,0.014705882352941176
United Kingdom,34990.0,Wales -- 34710,Barry, ,GB,Bristol Channel; North Atlantic Ocean,0.0,Medium,2,Coastal (Tide Gates),Unknown,51.4,-3.266667,136,0.014705882352941176
United Kingdom,34880.0,Wales -- 34710,Milford Haven, ,GB,Celtic Sea; North Atlantic Ocean,0.0,Medium,2,River (Natural),Unknown,51.716667,-5.033333,136,0.014705882352941176
United Kingdom,33830.0,Northern Ireland -- 33630,Londonderry, ,GB,North Atlantic Ocean,0.0,Medium,2,River (Natural),Unknown,55.0,-7.316667,136,0.014705882352941176
United Kingdom,33520.0,Scotland West Coast -- 32790,Millport, ,GB,North Atlantic Ocean,0.0,Small,1,Coastal (Natural),Unknown,55.75,-4.916667,136,0.007352941176470588
United Kingdom,33300.0,Scotland West Coast -- 32790,Campbeltown, ,GB,North Atlantic Ocean,0.0,Small,1,Coastal (Natural),Unknown,55.433333,-5.6,136,0.007352941176470588
United Kingdom,34780.0,Wales -- 34710,Caernarvon,Carnarvon,GB,Irish Sea; North Atlantic Ocean,0.0,Small,1,River (Basins),Unknown,53.15,-4.266667,136,0.007352941176470588
United Kingdom,31470.0,England East Coast -- 31330,London, ,GB,North Sea; North Atlantic Ocean,0.0,Large,3,River (Basins),Unknown,51.5,-0.083333,136,0.022058823529411766
United Kingdom,31630.0,England East Coast -- 31330,Boston, ,GB,North Sea; North Atlantic Ocean,0.0,Small,1,River (Tide Gates),Unknown,52.966667,-0.016667,136,0.007352941176470588
United Kingdom,32030.0,Scotland East Coast -- 31870,Burntisland, ,GB,North Sea; North Atlantic Ocean,0.0,Small,1,Coastal (Tide Gates),Unknown,56.05,-3.233333,136,0.007352941176470588
United Kingdom,32370.0,Scotland East Coast -- 31870,Helmsdale Harbor, ,GB,North Sea; North Atlantic Ocean,0.0,Small,1,Coastal (Breakwater),Unknown,58.116667,-3.65,136,0.007352941176470588
United Kingdom,33250.0,Scotland West Coast -- 32790,Oban, ,GB,North Atlantic Ocean,0.0,Small,1,Coastal (Natural),Unknown,56.416667,-5.466667,136,0.007352941176470588
United Kingdom,34850.0,Wales -- 34710,Fishguard, ,GB,Irish Sea; North Atlantic Ocean,0.0,Small,1,Coastal (Breakwater),Unknown,52.016667,-4.983333,136,0.007352941176470588
United Kingdom,33820.0,Northern Ireland -- 33630,Coleraine, ,GB,North Atlantic Ocean,0.0,Small,1,River (Natural),Unknown,55.133333,-6.666667,136,0.007352941176470588
United Kingdom,34770.0,Wales -- 34710,Holyhead, ,GB,Irish Sea; North Atlantic Ocean,0.0,Small,1,Coastal (Breakwater),Unknown,53.316667,-4.633333,136,0.007352941176470588
United Kingdom,31740.0,England East Coast -- 31330,Hartlepool, ,GB,North Sea; North Atlantic Ocean,0.0,Small,1,Coastal (Tide Gates),Unknown,54.7,-1.183333,136,0.007352941176470588
United Kingdom,32490.0,Orkney Islands -- 32390,Lyness, ,GB,North Sea; North Atlantic Ocean,0.0,Medium,2,Coastal (Natural),Unknown,58.833333,-3.2,136,0.014705882352941176
United Kingdom,35290.0,England South Coast -- 35220,Falmouth Harbour, ,GB,English Channel; North Atlantic Ocean,0.0,Medium,2,Coastal (Natural),Unknown,50.15,-5.066667,136,0.014705882352941176
United Kingdom,35015.0,Wales -- 34710,Newport, ,GB,Bristol Channel; North Atlantic Ocean,0.0,Medium,2,River (Tide Gates),Unknown,51.55,-2.983333,136,0.014705882352941176
United Kingdom,31390.0,England East Coast -- 31330,Chatham Docks, ,GB,North Sea; North Atlantic Ocean,0.0,Small,1,River (Basins),Unknown,51.4,0.55,136,0.007352941176470588
United Kingdom,32340.0,Scotland East Coast -- 31870,Cromarty, ,GB,North Sea; North Atlantic Ocean,0.0,Small,1,Coastal (Breakwater),Unknown,57.683333,-4.033333,136,0.007352941176470588
United Kingdom,32780.0,Scotland North Coast -- 32760,Scrabster Harbor, ,GB,North Atlantic Ocean,0.0,Small,1,Coastal (Breakwater),Unknown,58.616667,-3.55,136,0.007352941176470588
United Kingdom,32600.0,Shetland Islands -- 32510,Lerwick, ,GB,North Sea; North Atlantic Ocean,0.0,Medium,2,Coastal (Natural),Cargo,60.167,-1.15,136,0.014705882352941176
United Kingdom,33780.0,Northern Ireland -- 33630,Kilroot, ,GB,North Atlantic Ocean,0.0,Small,1,Coastal (Natural),Unknown,54.733333,-5.716667,136,0.007352941176470588
United Kingdom,33770.0,Northern Ireland -- 33630,Belfast, ,GB,North Atlantic Ocean,0.0,Large,3,River (Basins),Unknown,54.616667,-5.9,136,0.022058823529411766
United Kingdom,33790.0,Northern Ireland -- 33630,Larne, ,GB,North Atlantic Ocean,0.0,Small,1,Coastal (Natural),Unknown,54.85,-5.8,136,0.007352941176470588
United Kingdom,31670.0,England East Coast -- 31330,Goole, ,GB,North Sea; North Atlantic Ocean,0.0,Small,1,River (Tide Gates),Unknown,53.7,-0.833333,136,0.007352941176470588
United Kingdom,31660.0,England East Coast -- 31330,Kingston Upon Hull, ,GB,North Sea; North Atlantic Ocean,0.0,Medium,2,River (Tide Gates),Unknown,53.75,-0.283333,136,0.014705882352941176
United Kingdom,31650.0,England East Coast -- 31330,Immingham, ,GB,North Sea; North Atlantic Ocean,0.0,Medium,2,River (Tide Gates),Unknown,53.633333,-0.2,136,0.014705882352941176
United Kingdom,35370.0,England South Coast -- 35220,Plymouth, ,GB,English Channel; North Atlantic Ocean,0.0,Medium,2,Coastal (Natural),Unknown,50.366667,-4.15,136,0.014705882352941176
United Kingdom,31760.0,England East Coast -- 31330,Sunderland, ,GB,North Sea; North Atlantic Ocean,0.0,Medium,2,River (Tide Gates),Unknown,54.916667,-1.366667,136,0.014705882352941176
United Kingdom,35600.0,England South Coast -- 35220,Portsmouth Harbour, ,GB,English Channel; North Atlantic Ocean,0.0,Medium,2,Coastal (Tide Gates),Unknown,50.8,-1.1,136,0.014705882352941176
United Kingdom,32360.0,Scotland East Coast -- 31870,Portmahomack Harbor, ,GB,North Sea; North Atlantic Ocean,0.0,Small,1,Coastal (Breakwater),Unknown,57.833333,-3.833333,136,0.007352941176470588
United Kingdom,34980.0,Wales -- 34710,Port Talbot, ,GB,Bristol Channel; North Atlantic Ocean,0.0,Small,1,Coastal (Breakwater),Unknown,51.583333,-3.816667,136,0.007352941176470588
United Kingdom,31430.0,England East Coast -- 31330,Tilbury, ,GB,North Sea; North Atlantic Ocean,0.0,Small,1,River (Tide Gates),Unknown,51.466667,0.333333,136,0.007352941176470588
United Kingdom,31376.0,England East Coast -- 31330,Thamesport, ,GB,North Sea; North Atlantic Ocean,0.0,Small,1,River (Natural),Unknown,51.433333,0.7,136,0.007352941176470588
United Kingdom,35450.0,England South Coast -- 35220,Portland Harbour, ,GB,English Channel; North Atlantic Ocean,0.0,Medium,2,Coastal (Breakwater),Unknown,50.583333,-2.433333,136,0.014705882352941176
United Kingdom,32500.0,Orkney Islands -- 32390,Scapa Bay, ,GB,North Sea; North Atlantic Ocean,0.0,Small,1,Coastal (Natural),Unknown,58.95,-2.983333,136,0.007352941176470588
United Kingdom,32180.0,Scotland East Coast -- 31870,Perth, ,GB,North Sea; North Atlantic Ocean,0.0,Small,1,River (Basins),Unknown,56.4,-3.45,136,0.007352941176470588
United Kingdom,32380.0,Scotland East Coast -- 31870,Wick, ,GB,North Sea; North Atlantic Ocean,0.0,Small,1,Coastal (Breakwater),Unknown,58.433333,-3.083333,136,0.007352941176470588
United Kingdom,31750.0,England East Coast -- 31330,Seaham, ,GB,North Sea; North Atlantic Ocean,0.0,Small,1,Coastal (Tide Gates),Unknown,54.833333,-1.316667,136,0.007352941176470588
United Kingdom,35460.0,England South Coast -- 35220,Weymouth Harbour, ,GB,English Channel; North Atlantic Ocean,0.0,Small,1,Coastal (Natural),Unknown,50.616667,-2.45,136,0.007352941176470588
United Kingdom,32630.0,Shetland Islands -- 32510,Sullom Voe, ,GB,North Atlantic Ocean,17.8,Small,1,Coastal (Natural),Cargo,60.466667,-1.3,136,0.007352941176470588
